ITUB4, 2022-08-02, 22.34
ITUB4, 2022-08-03, 22.5
ITUB4, 2022-08-04, 23.05
ITUB4, 2022-08-05, 23.48
ITUB4, 2022-08-08, 23.77
ITUB4, 2022-08-09, 24.39
ITUB4, 2022-08-10, 24.84
ITUB4, 2022-08-11, 24.88
ITUB4, 2022-08-12, 25.18
ITUB4, 2022-08-15, 25.4
ITUB4, 2022-08-16, 25.65
ITUB4, 2022-08-17, 25.76
ITUB4, 2022-08-18, 25.68
ITUB4, 2022-08-19, 25.33
ITUB4, 2022-08-22, 25.05
ITUB4, 2022-08-23, 25.11
ITUB4, 2022-08-24, 25.22
ITUB4, 2022-08-25, 25.53
ITUB4, 2022-08-26, 25.38
ITUB4, 2022-08-29, 25.29
ITUB4, 2022-08-30, 25.18
ITUB4, 2022-08-31, 24.54
ITUB4, 2022-09-01, 24.92
ITUB4, 2022-09-02, 25.26
ITUB4, 2022-09-05, 25.67
ITUB4, 2022-09-06, 25.43
ITUB4, 2022-09-08, 25.25
ITUB4, 2022-09-09, 25.45
ITUB4, 2022-09-12, 25.76
ITUB4, 2022-09-13, 25.5
ITUB4, 2022-09-14, 25.4
ITUB4, 2022-09-15, 25.47
ITUB4, 2022-09-16, 25.38
ITUB4, 2022-09-19, 26.34
ITUB4, 2022-09-20, 27.21
ITUB4, 2022-09-21, 26.93
ITUB4, 2022-09-22, 27.47
ITUB4, 2022-09-23, 26.93
ITUB4, 2022-09-26, 26.44
ITUB4, 2022-09-27, 26.19
ITUB4, 2022-09-28, 26.18
ITUB4, 2022-09-29, 26.57
ITUB4, 2022-09-30, 26.7
ITUB4, 2022-10-03, 28.32
ITUB4, 2022-10-04, 28.37
ITUB4, 2022-10-05, 28.37
ITUB4, 2022-10-06, 27.85
ITUB4, 2022-10-07, 27.91
ITUB4, 2022-10-10, 27.62
ITUB4, 2022-10-11, 27.43
ITUB4, 2022-10-13, 27.26
ITUB4, 2022-10-14, 27.27
ITUB4, 2022-10-17, 27.49
ITUB4, 2022-10-18, 28.17
ITUB4, 2022-10-19, 28.18
ITUB4, 2022-10-20, 28.62
ITUB4, 2022-10-21, 29.57
ITUB4, 2022-10-24, 28.23
ITUB4, 2022-10-25, 28.0
ITUB4, 2022-10-26, 27.4
ITUB4, 2022-10-27, 27.9
ITUB4, 2022-10-28, 28.12
ITUB4, 2022-10-31, 28.94
ITUB4, 2022-11-01, 29.01
ITUB4, 2022-11-03, 28.8
ITUB4, 2022-11-04, 28.91
ITUB4, 2022-11-07, 28.25
ITUB4, 2022-11-08, 28.16
ITUB4, 2022-11-09, 26.81
ITUB4, 2022-11-10, 26.31
ITUB4, 2022-11-11, 25.46
ITUB4, 2022-11-14, 25.38
ITUB4, 2022-11-16, 25.02
ITUB4, 2022-11-17, 25.17
ITUB4, 2022-11-18, 25.37
ITUB4, 2022-11-21, 25.45
ITUB4, 2022-11-22, 25.03
ITUB4, 2022-11-23, 24.77
ITUB4, 2022-11-24, 25.66
ITUB4, 2022-11-25, 24.75
ITUB4, 2022-11-28, 24.31
ITUB4, 2022-11-29, 24.52
ITUB4, 2022-11-30, 24.76
ITUB4, 2022-12-01, 24.76
ITUB4, 2022-12-02, 25.09
ITUB4, 2022-12-05, 24.36
ITUB4, 2022-12-06, 24.92
ITUB4, 2022-12-07, 24.74
ITUB4, 2022-12-08, 23.87
ITUB4, 2022-12-09, 23.57
ITUB4, 2022-12-12, 23.35
ITUB4, 2022-12-13, 22.47
ITUB4, 2022-12-14, 22.57
ITUB4, 2022-12-15, 22.69
ITUB4, 2022-12-16, 22.94
ITUB4, 2022-12-19, 23.63
ITUB4, 2022-12-20, 23.88
ITUB4, 2022-12-21, 23.98
ITUB4, 2022-12-22, 24.03
ITUB4, 2022-12-23, 24.41
ITUB4, 2022-12-26, 23.92
ITUB4, 2022-12-27, 23.79
ITUB4, 2022-12-28, 24.27
ITUB4, 2022-12-29, 24.22
ITUB4, 2023-01-02, 23.74
ITUB4, 2023-01-03, 23.25
ITUB4, 2023-01-04, 23.32
ITUB4, 2023-01-05, 24.04
ITUB4, 2023-01-06, 24.46
ITUB4, 2023-01-09, 24.64
ITUB4, 2023-01-10, 25.11
ITUB4, 2023-01-11, 25.55
ITUB4, 2023-01-12, 25.19
ITUB4, 2023-01-13, 25.06
ITUB4, 2023-01-16, 24.79
ITUB4, 2023-01-17, 25.3
ITUB4, 2023-01-18, 25.76
ITUB4, 2023-01-19, 25.76
ITUB4, 2023-01-20, 25.3
ITUB4, 2023-01-23, 24.53
ITUB4, 2023-01-24, 24.75
ITUB4, 2023-01-25, 24.84
ITUB4, 2023-01-26, 24.69
ITUB4, 2023-01-27, 24.17
ITUB4, 2023-01-30, 24.18
ITUB4, 2023-01-31, 24.56
ITUB4, 2023-02-01, 24.23
ITUB4, 2023-02-02, 24.46
ITUB4, 2023-02-03, 24.37
ITUB4, 2023-02-06, 24.38
ITUB4, 2023-02-07, 23.82
ITUB4, 2023-02-08, 25.79
ITUB4, 2023-02-09, 25.15
ITUB4, 2023-02-10, 25.03
ITUB4, 2023-02-13, 25.91
ITUB4, 2023-02-14, 25.59
ITUB4, 2023-02-15, 25.97
ITUB4, 2023-02-16, 26.16
ITUB4, 2023-02-17, 26.08
ITUB4, 2023-02-22, 25.59
ITUB4, 2023-02-23, 25.69
ITUB4, 2023-02-24, 24.9
ITUB4, 2023-02-27, 24.58
ITUB4, 2023-02-28, 24.67
ITUB4, 2023-03-01, 24.27
ITUB4, 2023-03-02, 23.47
ITUB4, 2023-03-03, 23.5
ITUB4, 2023-03-06, 24.03
ITUB4, 2023-03-07, 24.1
ITUB4, 2023-03-08, 24.4
ITUB4, 2023-03-09, 23.94
ITUB4, 2023-03-10, 23.36
ITUB4, 2023-03-13, 23.08
ITUB4, 2023-03-14, 23.01
